symbol,name_cn,exchange,currency,lot_size,total_shares,circulating_shares,hk_shares,eps,eps_ttm,bps,dividend_yield,stock_derivatives,board
600261.SH,阳光照明,SSE,CNY,100,1335052966,1335052966,0,0.15,0.1347747848230315,2.5996669481126786,0.14,[],SHMainConnect
600262.SH,北方股份,SSE,CNY,100,170000000,170000000,0,1.05,1.4811057695882353,10.35610606582353,0.316,[],SHMainConnect
600265.SH,ST景谷,SSE,CNY,100,129800000,129800000,0,-0.56,-2.1104902159476118,0.0669362161787365,0.0,[],SHMainNonConnect
600266.SH,城建发展,SSE,CNY,100,2075743507,2075743507,0,-0.5524,-0.3524513935574604,9.36078149918067,0.05,[],SHMainConnect
600267.SH,海正药业,SSE,CNY,100,1198848196,1198188946,0,0.515509,0.4561036553205107,7.098881412146697,0.2047140738742872,[],SHMainConnect
600268.SH,国电南自,SSE,CNY,100,1015870778,1010831373,0,0.34,0.4394011941841682,3.378596161607476,0.1400307024876347,[],SHMainConnect
600269.SH,赣粤高速,SSE,CNY,100,2335407014,2335407014,0,0.57,0.751707129119721,8.515339587675829,0.17,[],SHMainConnect
600271.SH,航天信息,SSE,CNY,100,1852884638,1852884638,0,0.01,-0.2282506010770866,7.2912298869305,0.0039999999989206,[],SHMainConnect
600272.SH,开开实业,SSE,CNY,100,262651945,160000000,0,0.14,0.0504941069063852,2.956480631658753,0.0407078653082124,[],SHMainNonConnect
600273.SH,嘉化能源,SSE,CNY,100,1356879522,1356879522,0,0.74,0.7663163963498891,7.421855334581429,0.3928133339460922,[],SHMainConnect
600276.SH,恒瑞医药,SSE,CNY,100,6637199874,6379002274,0,1.0,1.1251914692768223,8.965264255531443,0.1919680312463045,[],SHMainConnect
600278.SH,东方创业,SSE,CNY,100,871915557,871915557,0,0.25,0.238992127663115,8.82287183590188,0.1034437187935161,[],SHMainConnect
600279.SH,重庆港,SSE,CNY,100,1186866283,1186866283,0,0.45,0.4234287929552718,5.675860967271239,0.04,[],SHMainConnect
600280.SH,中央商场,SSE,CNY,100,1128334788,1128334788,0,-0.13,-0.1558481968030928,0.5460227392102706,0.0,[],SHMainConnect
600281.SH,华阳新材,SSE,CNY,100,514402025,514402025,0,-0.3619,-0.057593802862654,0.2539519984782331,0.0,[],SHMainNonConnect
600282.SH,南钢股份,SSE,CNY,100,6165091011,6165091011,0,0.3667,0.4352963684788659,4.3732972679371205,0.2036,[],SHMainConnect
600283.SH,钱江水利,SSE,CNY,100,560824898,544167189,0,0.43,0.4167224992033075,5.538033100698749,0.25,[],SHMainConnect
600284.SH,浦东建设,SSE,CNY,100,970256000,970256000,0,0.6116,0.3843179085725829,8.132180456065203,0.18,[],SHMainConnect
600285.SH,羚锐制药,SSE,CNY,100,567115486,565865486,0,1.281,1.4099601506208914,5.727651263732199,0.9,[],SHMainConnect
600287.SH,苏豪时尚,SSE,CNY,100,436796074,436796074,0,0.112,0.0568813342173034,5.28460610044311,0.0,[],SHMainConnect
600288.SH,大恒科技,SSE,CNY,100,436800000,436800000,0,-0.0733,0.098755613209707,4.357515051167582,0.0,[],SHMainConnect
600289.SH,ST信通,SSE,CNY,100,631052069,565922684,0,-0.1532,-0.4156579257329081,1.7712302978757843,0.0,[],SHMainConnect
600292.SH,电投水电,SSE,CNY,100,4380206201,780816890,0,0.05,0.0008267180296611,6.5715756604080475,0.0,[],SHMainConnect
600293.SH,三峡新材,SSE,CNY,100,1160145046,1160145046,0,0.01,-0.052888785838939,1.4522492707088628,0.0,[],SHMainNonConnect
600295.SH,鄂尔多斯,SSE,CNY,100,2798776254,1975576254,0,0.66,0.6546822928275423,7.505994427670315,0.6,[],SHMainConnect
600298.SH,安琪酵母,SSE,CNY,100,867978471,857150471,0,1.54,1.7141409305876667,13.335313772062442,0.550101385003131,[],SHMainConnect
600299.SH,安迪苏,SSE,CNY,100,3079779257,2681901273,0,0.449056,0.3868561388911257,6.46048556994356,0.1567457239160177,[],SHMainConnect
600300.SH,维维股份,SSE,CNY,100,1617142180,1617142180,0,0.25,0.2513100558665782,2.17729787901519,0.128,[],SHMainConnect
600301.SH,华锡有色,SSE,CNY,100,632567479,275335681,0,1.04,0.966816508598919,7.104201313248353,0.0,[],SHMainConnect
600302.SH,标准股份,SSE,CNY,100,346009804,346009804,0,-0.4433,-0.4383383935560392,1.7150713721973034,0.0,[],SHMainNonConnect
600303.SH,曙光股份,SSE,CNY,100,683604211,675604211,0,-0.5,-0.495878800079539,1.6438699134490848,0.0,[],SHMainNonConnect
600305.SH,恒顺醋业,SSE,CNY,100,1106471528,1102988228,0,0.12,0.1346054485100135,3.0350318301186325,0.1,[],SHMainConnect
600307.SH,酒钢宏兴,SSE,CNY,100,6263357424,6263357424,0,-0.4179,-0.2206117626922132,1.087303807410816,0.0,[],SHMainConnect
600308.SH,华泰股份,SSE,CNY,100,1516870176,1516870176,0,0.02,-0.0387739888294831,6.054790189249525,0.0078478409018439,[],SHMainConnect
600309.SH,万华化学,SSE,CNY,100,3130471626,3130471626,0,4.15,3.544843107761808,33.58984685934349,0.7321628530167039,[],SHMainConnect
600310.SH,广西能源,SSE,CNY,100,1465710722,1465710722,0,0.043,-0.2104079549675287,2.075314066209035,0.03,[],SHMainConnect
600312.SH,平高电气,SSE,CNY,100,1356921309,1356921309,0,0.754,0.8463970480103942,8.385383173645776,0.2549999999963152,[],SHMainConnect
600313.SH,农发种业,SSE,CNY,100,1082198663,1082198663,0,0.04,0.0494372704284149,1.823110600165286,0.0,[],SHMainConnect
600315.SH,上海家化,SSE,CNY,100,672225980,672225980,0,-1.24,-0.8783756367315646,10.485847305395724,0.0389069320260428,[],SHMainConnect
600316.SH,洪都航空,SSE,CNY,100,717114512,717114512,0,0.0547,0.0514437591384289,7.4846938523815565,0.0169999999944221,[],SHMainConnect
600318.SH,新力金融,SSE,CNY,100,512727632,512727632,0,0.06,0.0730586433266386,2.1320163784541264,0.02,[],SHMainConnect
600319.SH,亚星化学,SSE,CNY,100,387709384,387709384,0,-0.25,-0.3679267568359914,1.039242636309262,0.0,[],SHMainNonConnect
600320.SH,振华重工,SSE,CNY,100,5268353501,3321997661,0,0.1,0.1185393506493937,2.961723618970951,0.0749754399102157,[],SHMainConnect
600322.SH,津投城开,SSE,CNY,100,1105700000,1105700000,0,-0.1902,-0.7091136756263001,-0.6971704284706521,0.0,[],SHMainNonConnect
600323.SH,瀚蓝环境,SSE,CNY,100,815347146,815347146,0,2.04,2.3100655471969973,17.43052806091505,1.05,[],SHMainConnect
600325.SH,华发股份,SSE,CNY,100,2752152116,2752152116,0,0.35,-0.102393976590791,6.897013552745789,0.1235302439874294,[],SHMainConnect
600326.SH,西藏天路,SSE,CNY,100,1362464423,1362464423,0,-0.08,-0.0115323646656424,2.877091297575849,0.0,[],SHMainConnect
600327.SH,大东方,SSE,CNY,100,884779518,884779518,0,0.05,0.0181713821612222,3.582312311381964,0.0296268873507083,[],SHMainConnect
600328.SH,中盐化工,SSE,CNY,100,1466309533,1466309533,0,0.3555,0.0018013217677144,8.19143424713723,0.1230931854794127,[],SHMainConnect
600329.SH,达仁堂,SSE,CNY,100,770094356,567089356,0,2.89,4.645743183098981,11.69901193809035,1.28,[],SHMainConnect
600330.SH,天通股份,SSE,CNY,100,1233434416,1233434416,0,0.073,0.0176976968023892,6.501336072796918,0.0217054568631398,[],SHMainConnect
600331.SH,宏达股份,SSE,CNY,100,2641600000,2032000000,0,0.0178,-0.0120685827225924,1.2046431250340703,0.0,[],SHMainConnect
600332.SH,白云山,SSE,CNY,100,1625790949,1405890949,0,1.744,1.8369958599517335,23.315609601594602,0.8,[],SHMainConnect
600333.SH,长春燃气,SSE,CNY,100,609030684,609030684,0,-0.05,-0.0126835209340618,3.069442612073713,0.0,[],SHMainConnect
600335.SH,国机汽车,SSE,CNY,100,1495788692,1495788692,0,0.2624,0.2987132276234643,7.757176236675281,0.11,[],SHMainConnect
600336.SH,澳柯玛,SSE,CNY,100,798014769,798014769,0,-0.06,-0.0757017021197511,3.0428666629351566,0.01,[],SHMainConnect
600337.SH,美克家居,SSE,CNY,100,1436998137,1436998137,0,-0.5975,-0.4476302731351419,1.7491025440000274,0.012,[],SHMainConnect
600338.SH,西藏珠峰,SSE,CNY,100,914210168,914210168,0,0.2512,0.4888624814442011,4.766281046438766,0.055,[],SHMainConnect
600339.SH,中油工程,SSE,CNY,100,5583147471,5583147471,0,0.1138,0.0943127784668183,4.798506460373237,0.0480000000003582,[],SHMainConnect
600340.SH,华夏幸福,SSE,CNY,100,3913720342,3893355062,0,-1.24,-3.169804766014628,-1.2104965501007174,0.0,[],SHMainConnect
600343.SH,航天动力,SSE,CNY,100,638206348,638206348,0,-0.2934,-0.3340890850242687,2.125038287914366,0.0,[],SHMainConnect
600345.SH,长江通信,SSE,CNY,100,329612132,211559297,0,0.52,0.4172288309764035,10.6813016234184,0.055,[],SHMainConnect
600346.SH,恒力石化,SSE,CNY,100,7039099786,7039099786,0,1.0,0.9889712998252416,9.181174772660055,0.53,[],SHMainConnect
600348.SH,华阳股份,SSE,CNY,100,3607500000,3607500000,0,0.59,0.4241001553264033,7.652889024094248,0.309,[],SHMainConnect
600350.SH,山东高速,SSE,CNY,100,4834570825,4834570825,0,0.54,0.6824987996240597,6.120017127301057,0.42,[],SHMainConnect
600351.SH,亚宝药业,SSE,CNY,100,692000046,692000046,0,0.3356,0.3220370028703726,3.9647527287736626,0.3034682078619399,[],SHMainConnect
600352.SH,浙江龙盛,SSE,CNY,100,3253331860,3253331860,0,0.63,0.6374887321147742,10.497023370877388,0.45,[],SHMainConnect
600353.SH,旭光电子,SSE,CNY,100,829976239,828811159,0,0.1228,0.1478577693475391,2.2524055351300243,0.06,[],SHMainConnect
600354.SH,敦煌种业,SSE,CNY,100,527802080,527802080,0,0.0945,0.130951313890237,1.305365470575637,0.0,[],SHMainNonConnect
600355.SH,*ST精伦,SSE,CNY,100,492089200,492089200,0,-0.09,-0.0809601729727049,0.2141408182297031,0.0,[],SHMainNonConnect
600356.SH,恒丰纸业,SSE,CNY,100,298731378,298731378,0,0.39,0.5157341452426869,8.990170270697174,0.12,[],SHMainNonConnect
600358.SH,ST联合,SSE,CNY,100,504936660,504936660,0,-0.1262,-0.1344034994805091,0.1451246017272741,0.0,[],SHMainNonConnect
600359.SH,新农开发,SSE,CNY,100,381512820,381512820,0,0.08,0.0246965287824404,1.7537144665807036,0.0,[],SHMainNonConnect
600360.SH,*ST华微,SSE,CNY,100,960295304,960295304,0,0.13,0.1826668236107505,3.572052692595485,0.0740000000041654,[],SHMainConnect
600361.SH,创新新材,SSE,CNY,100,3756072163,3756072163,0,0.2372,0.2473517908260699,2.971146528730843,0.0807999999998935,[],SHMainConnect
600362.SH,江西铜业,SSE,CNY,100,3462729405,2075247405,0,2.014948,2.3107179095329857,23.587558263161483,1.0966829793909352,[],SHMainConnect
600363.SH,联创光电,SSE,CNY,100,450888450,450888450,0,0.53,0.6789995545017842,9.492606851118055,0.0543009178877836,[],SHMainConnect
600365.SH,ST通葡,SSE,CNY,100,454030000,427280000,0,-0.12,-0.1472186214787569,0.5938569009096315,0.0,[],SHMainNonConnect
600366.SH,宁波韵升,SSE,CNY,100,1099041051,1099041051,0,0.0873,0.2746340428279416,5.569181901841445,0.0489627369705957,[],SHMainConnect
600367.SH,红星发展,SSE,CNY,100,341130902,321973182,0,0.26,0.4073690386747783,7.252865588266173,0.05,[],SHMainConnect
600368.SH,五洲交通,SSE,CNY,100,1609653858,1609653858,0,0.4338,0.3976841998349685,4.452991569470708,0.1310000000012425,[],SHMainConnect
600369.SH,西南证券,SSE,CNY,100,6645109124,6645109124,0,0.11,0.1387669619328888,3.9025113884299847,0.085,[],SHMainConnect
600370.SH,三房巷,SSE,CNY,100,3896680717,3896680717,0,-0.1251,-0.1701123926161282,1.2670496222259515,0.0,[],SHMainConnect
600371.SH,万向德农,SSE,CNY,100,292578000,292578000,0,0.18,0.0690746207848847,1.8774377074489539,0.15,[],SHMainNonConnect
600372.SH,中航机载,SSE,CNY,100,4838896630,4838896630,0,0.2151,0.1710132893704737,7.9200384657938026,0.0919408756123811,[],SHMainConnect
600373.SH,中文传媒,SSE,CNY,100,1367505119,1347358719,0,0.53,0.2630507176039317,12.751681003352793,0.4080488731245473,[],SHMainConnect
600375.SH,汉马科技,SSE,CNY,100,1603071367,1462685760,0,0.098082,0.3556117863715796,2.086255892205702,0.0,[],SHMainConnect
600376.SH,首开股份,SSE,CNY,100,2579565242,2579565242,0,-3.241135,-2.6991583238157153,2.528004804105668,0.0,[],SHMainConnect
600377.SH,宁沪高速,SSE,CNY,100,5037747500,3802183001,0,0.981899,0.9258290638246558,7.9962193140664555,0.49,[],SHMainConnect
600378.SH,昊华科技,SSE,CNY,100,1289999620,1072565363,0,0.9531,1.1112344581388327,13.951200681051363,0.2860075568316834,[],SHMainConnect
600379.SH,宝光股份,SSE,CNY,100,330201564,330201564,0,0.2736,0.2143843895300266,2.3487964679658515,0.0802600000101756,[],SHMainNonConnect
600380.SH,健康元,SSE,CNY,100,1829453386,1829453386,0,0.74,0.7467936982571471,8.126209401243525,0.2,[],SHMainConnect
600381.SH,*ST春天,SSE,CNY,100,587060741,587060741,0,-0.34,-0.1893265632627272,1.7540266428410345,0.0,[],SHMainConnect
600382.SH,广东明珠,SSE,CNY,100,694408089,694408089,0,0.01,0.3121847717560214,4.0921775991869245,0.2800876593763296,[],SHMainConnect
600383.SH,金地集团,SSE,CNY,100,4514583572,4514583572,0,-1.35,-1.5927814566858127,12.07834538312319,0.0,[],SHMainConnect
600386.SH,北巴传媒,SSE,CNY,100,806400000,806400000,0,0.03,0.001018551922123,2.214275732465278,0.01,[],SHMainConnect
600388.SH,龙净环保,SSE,CNY,100,1270046293,1270046293,0,0.77,0.7585108756110513,8.371586716430029,0.28,[],SHMainConnect
600389.SH,江山股份,SSE,CNY,100,430650000,430650000,0,0.52,1.11014556287008,9.51044658929525,0.55,[],SHMainConnect
600390.SH,五矿资本,SSE,CNY,100,4498065459,4498065459,0,0.01,0.0093688221534617,9.425821069650645,0.0059999999991107,[],SHMainConnect
600391.SH,航发科技,SSE,CNY,100,330129367,330129367,0,0.21,0.1356251366150046,5.317442172964879,0.0,[],SHMainConnect
600392.SH,盛和资源,SSE,CNY,100,1752826570,1752826570,0,0.1182,0.5145564256080395,7.591314550320857,0.15,[],SHMainConnect
600395.SH,盘江股份,SSE,CNY,100,2146624894,2146624894,0,0.049,0.0240332424235829,4.894269133296467,0.04,[],SHMainConnect
600396.SH,华电辽能,SSE,CNY,100,1472706817,1472706817,0,0.0575,0.0433422582575035,0.9173599043440837,0.0,[],SHMainConnect
600397.SH,江钨装备,SSE,CNY,100,989959882,989959882,0,-0.2754,-0.4215954769670151,0.1570501064809816,0.0,[],SHMainConnect
600398.SH,海澜之家,SSE,CNY,100,4802770296,4802770296,0,0.46,0.4400278384644195,3.7503272536730123,0.18,[],SHMainConnect
600399.SH,抚顺特钢,SSE,CNY,100,1972100000,1972100000,0,0.06,-0.3821036753460778,2.9228697047715633,0.0179084355762892,[],SHMainConnect
600400.SH,红豆股份,SSE,CNY,100,2291371852,2291371852,0,-0.1,-0.2008247130898246,1.017868623765393,0.01,[],SHMainConnect
600403.SH,大有能源,SSE,CNY,100,2390812402,2390812402,0,-0.4564,-0.5970102253008139,1.9173184337488642,0.0,[],SHMainConnect
600405.SH,动力源,SSE,CNY,100,612829588,610119397,0,-0.74,-0.6753492194309652,0.338242657157735,0.0,[],SHMainConnect
600406.SH,国电南瑞,SSE,CNY,100,8031756156,8008154274,0,0.955804,0.9944798810834315,6.12765741497444,0.5795577037573101,[],SHMainConnect
600408.SH,安泰集团,SSE,CNY,100,1006800000,1006800000,0,-0.3327,-0.1888080618593564,1.3483877678287643,0.0,[],SHMainNonConnect
600409.SH,三友化工,SSE,CNY,100,2064349448,2064349448,0,0.2417,0.1094568365248983,6.734989286818653,0.0729999999980623,[],SHMainConnect
600410.SH,华胜天成,SSE,CNY,100,1096494683,1096494683,0,0.022,0.5440072487884559,4.325920765974202,0.0066000000020064,[],SHMainConnect
600415.SH,小商品城,SSE,CNY,100,5483559226,5483559226,0,0.56,0.7663123102137531,4.045642222225539,0.3300052175966048,[],SHMainConnect
600416.SH,湘电股份,SSE,CNY,100,1475782384,1325406445,0,0.19,0.1909006857748208,6.546639202504534,0.0,[],SHMainConnect
600418.SH,江淮汽车,SSE,CNY,100,2184009791,2184009791,0,-0.82,-1.7598330134638118,4.54634499759896,0.0,[],SHMainConnect
600419.SH,天润乳业,SSE,CNY,100,315511881,315511881,0,0.1384,0.0341526678039741,7.528782834044845,0.0209919071478643,[],SHMainConnect
600420.SH,国药现代,SSE,CNY,100,1341172692,1341172692,0,0.7041,0.6936228765982062,10.1689498807809,0.3,[],SHMainConnect
600421.SH,*ST华嵘,SSE,CNY,100,195600000,195600000,0,-0.02,-0.020765032208589,0.0315149529141104,0.0,[],SHMainNonConnect
600422.SH,昆药集团,SSE,CNY,100,756975757,756975757,0,0.86,0.6246395145386406,7.013223797905591,0.3,[],SHMainConnect
600423.SH,柳化股份,SSE,CNY,100,798695026,798695026,0,0.04,0.0076723183950315,0.6999336207209584,0.0,[],SHMainNonConnect
600425.SH,青松建化,SSE,CNY,100,1604703707,1378790086,0,0.22,0.1627516725678007,4.073281148916795,0.1,[],SHMainConnect
600426.SH,华鲁恒升,SSE,CNY,100,2123219998,2119456552,0,1.841,1.5201522359954713,15.152435940545432,0.5490169199367159,[],SHMainConnect
600428.SH,中远海特,SSE,CNY,100,2743920395,2445285583,0,0.713,0.6040032077023867,6.022050776549587,0.2790000000018222,[],SHMainConnect
600429.SH,三元股份,SSE,CNY,100,1502089065,1497557426,0,0.036,0.1237538402025448,3.473208127636559,0.012056616629454,[],SHMainConnect
600433.SH,冠豪高新,SSE,CNY,100,1750279233,1750279233,0,0.1,0.0110883006060325,2.540770110611259,0.06,[],SHMainConnect
600435.SH,北方导航,SSE,CNY,100,1512357749,1512357749,0,0.04,0.1701335876251063,1.9332638384358884,0.0199564042700587,[],SHMainConnect
600436.SH,片仔癀,SSE,CNY,100,603317210,603317210,0,4.93,4.010602350411983,23.987795264186147,3.22,[],SHMainConnect
600438.SH,通威股份,SSE,CNY,100,4501990089,4501990089,0,-1.579,-1.8515512128751823,9.271656131551293,0.0,[],SHMainConnect
600439.SH,瑞贝卡,SSE,CNY,100,1131985440,1131985440,0,-0.1,-0.1023560989706723,2.3274600647955332,0.0,[],SHMainConnect
600444.SH,国机通用,SSE,CNY,100,146421932,146421932,0,0.2743,0.3178633686516307,4.97413178211581,0.11,[],SHMainNonConnect
600446.SH,金证股份,SSE,CNY,100,941267479,941267479,0,-0.2141,-0.1524648624772045,3.911849925455674,0.0,[],SHMainConnect
600448.SH,华纺股份,SSE,CNY,100,629819662,629819662,0,-0.0881,-0.2173041674904078,1.7894799780480655,0.0,[],SHMainNonConnect
600449.SH,宁夏建材,SSE,CNY,100,478181042,478181042,0,0.5,0.6106816280265666,15.49776187984048,0.21,[],SHMainConnect
600452.SH,涪陵电力,SSE,CNY,100,1536541654,1536541654,0,0.33,0.2539384066447183,3.56125867946044,0.09,[],SHMainConnect
600455.SH,博通股份,SSE,CNY,100,62458000,62458000,0,0.5255,0.6195484373498991,5.292831190560056,0.0,[],SHMainNonConnect
600456.SH,宝钛股份,SSE,CNY,100,477777539,477777539,0,0.8699,0.727152490083884,14.785379899849165,0.39,[],SHMainConnect
600458.SH,时代新材,SSE,CNY,100,930753520,862186875,0,0.54,0.6106079379748142,8.300672353277804,0.2613618220106221,[],SHMainConnect
600459.SH,贵研铂业,SSE,CNY,100,759807126,759706258,0,0.77,0.8354966081615823,9.750730144981556,0.2402904560281789,[],SHMainConnect
600460.SH,士兰微,SSE,CNY,100,1664071845,1664071845,0,0.13,0.3245381824364681,7.176011426153298,0.04,[],SHMainConnect
600461.SH,洪城环境,SSE,CNY,100,1284155382,1284155382,0,0.87,0.9351393744343626,7.515142937920576,0.4639999262877364,[],SHMainConnect
600463.SH,空港股份,SSE,CNY,100,300000000,300000000,0,-0.3208,-0.3193050083333333,3.0648075445666665,0.0,[],SHMainNonConnect
600467.SH,好当家,SSE,CNY,100,1460994304,1460994304,0,0.03,0.0280169333569147,2.341463403001741,0.0089199999988501,[],SHMainConnect
600468.SH,百利电气,SSE,CNY,100,1087735321,1087735321,0,-0.1006,-0.1191877767661459,1.846389347027557,0.0,[],SHMainConnect
600469.SH,风神股份,SSE,CNY,100,729450871,729450871,0,0.39,0.3136372813927314,4.83074049680585,0.04,[],SHMainConnect
600470.SH,六国化工,SSE,CNY,100,521600000,521600000,0,0.05,-0.4227469682515337,3.119189184720092,0.0,[],SHMainConnect
600475.SH,华光环能,SSE,CNY,100,955965729,942885729,0,0.742,0.5934228230058235,9.093448019536693,0.4452969312982558,[],SHMainConnect
600476.SH,湘邮科技,SSE,CNY,100,161070000,161070000,0,0.082,-0.0640273597814615,0.7053259408331781,0.0,[],SHMainNonConnect
600477.SH,杭萧钢构,SSE,CNY,100,2358968436,2358968436,0,0.071,0.0476752913280608,2.1386973276144334,0.0610000000016957,[],SHMainConnect
600478.SH,科力远,SSE,CNY,100,1665540916,1665540916,0,0.0469,0.1136075335840023,1.7426466460341223,0.015,[],SHMainConnect
600479.SH,千金药业,SSE,CNY,100,492210016,418507117,0,0.5579,0.5079848470820229,6.341538627547961,0.3060940598982041,[],SHMainConnect
600480.SH,凌云股份,SSE,CNY,100,1222284427,1204161985,0,0.5462,0.6078033077484346,6.3751567133318305,0.3307898110854357,[],SHMainConnect
600481.SH,双良节能,SSE,CNY,100,1873774608,1873774608,0,-1.1406,-0.7139576148104148,2.204321584263885,0.0,[],SHMainConnect
600482.SH,中国动力,SSE,CNY,100,2253600835,2253600835,0,0.61,0.8232765542705348,17.718017578121817,0.2675389878394325,[],SHMainConnect
